"","Open","High","Low","Close","Volume","Unadj.Close","Div","Split","Adj.Div"
"9418",86.7831744275936,88.1575685927364,83.5435310383282,83.6417020501241,7598475.2153792,106.5,NA,NA,NA
"9419",82.8563339557568,84.1816426150017,82.1200513672873,83.9853005914098,5471192.46480376,106.9375,NA,NA,NA
"9420",84.6234121680833,87.1758584747772,84.5743266621854,87.1267729688793,4606120.39875901,110.9375,NA,NA,NA
"9421",86.7831744275936,86.9795164511854,84.1816426150017,84.2798136267976,4752548.55241686,107.3125,NA,NA,NA
"9422",84.4761556503894,85.5560367801446,82.8563339557568,83.2490180029404,7273659.3719173,106,NA,NA,NA
"9423",85.6051222860425,86.194148356818,84.5252411562874,85.4578657683486,6969088.81230897,108.8125,NA,NA,NA
"9424",85.1633527329609,89.6792192755732,85.1633527329609,88.5993381458181,9271321.37429823,112.8125,NA,NA,NA
"9425",88.1575685927364,90.0228178168589,87.3722004983691,88.2557396045324,6836794.15869983,112.375,NA,NA,NA
"9426",88.3539106163283,95.6185654892264,87.5685425219609,95.0295394184509,14153236.0172511,121,NA,NA,NA
"9427",93.7533162651039,96.060335042308,92.2807510881651,94.0478293004917,11874177.3021885,119.75,NA,NA,NA
"9428",94.1460003122876,94.833197394859,93.3606322179202,93.9987437945937,6034240.54782552,119.6875,NA,NA,NA
"9429",93.5569742415121,94.5877698653692,93.3360894649712,93.3360894649712,4635151.37183205,118.84375,NA,NA,NA
"9430",93.3606322179202,94.1950858181855,91.6917250173896,93.7042307592059,5104103.45002498,119.3125,NA,NA,NA
"9431",93.3606322179202,94.2441713240835,90.7100148994304,91.1026989466141,6726272.73489547,116,NA,NA,NA
"9432",91.1026989466141,93.4588032297161,91.0045279348181,91.7408105232875,6858312.73084607,116.8125,NA,NA,NA
"9433",91.3481264761039,92.428007605859,88.9429366871038,88.9429366871038,10245132.2605376,113.25,NA,NA,NA
"9434",89.1392787106956,94.5386843594713,88.9429366871038,94.5386843594713,7715108.42298842,120.375,NA,NA,NA
"9435",94.2441713240835,94.7841118889611,90.6118438876344,91.3972119820018,9045185.3735188,116.375,NA,NA,NA
"9436",90.7591004053283,91.0536134407161,89.1392787106956,89.924646805063,8259821.15459563,114.5,NA,NA,NA
"9437",89.6301337696753,89.7773902873691,87.3722004983691,87.8139700514507,6179395.4131907,111.8125,NA,NA,NA
"9438",89.1392787106956,89.2374497224916,87.0286019570834,87.8630555573487,4279394.62285809,111.875,NA,NA,NA
"9439",88.746594663512,90.9063569230222,88.648423651716,89.8510185462161,4616816.0204175,114.40625,NA,NA,NA
"9440",87.6667135337568,88.5993381458181,85.4087802624507,86.194148356818,8413761.70918028,109.75,NA,NA,NA
"9441",86.3904903804099,90.4645873699406,86.292319368614,89.3601634872365,8195647.42464471,113.78125,NA,NA,NA
"9442",87.7648845455528,89.8264757932671,86.4395758863078,89.5319627578793,9789677.03824704,114,NA,NA,NA
"9443",88.5011671340222,88.8938511812058,85.3106092506547,86.0468918391242,10966322.7495098,109.5625,NA,NA,NA
"9444",85.4087802624507,86.292319368614,85.065181721165,85.9978063332262,2934165.54164485,109.5,NA,NA,NA
"9445",82.9545049675527,82.9545049675527,79.4203485428995,82.4636499085731,18258444.801671,105,NA,NA,NA
"9446",82.4636499085731,82.561820920369,78.5368094367362,79.5185195546955,16467055.5027037,101.25,NA,NA,NA
"9447",80.6474861903485,82.512735414471,79.8130325900832,82.512735414471,11499957.8729708,105.0625,NA,NA,NA
"9448",82.2182223790833,82.4145644026751,80.7947427080424,81.1383412493281,5363344.94641402,103.3125,NA,NA,NA
"9449",81.0892557434302,81.6782818142057,79.3221775311036,80.107545625471,7155625.54718615,102,NA,NA,NA
"9450",81.0401702375322,83.1508469911445,80.5984006844506,82.1691368731853,7067386.66850363,104.625,NA,NA,NA
"9451",82.8072484498588,83.1999324970425,80.107545625471,81.6782818142057,7219162.63299073,104,NA,NA,NA
"9452",81.4819397906139,82.3654788967771,80.9910847316343,81.6291963083077,5118618.9365615,103.9375,NA,NA,NA
"9453",82.0218803554914,84.7215831798792,81.8255383318996,82.8563339557568,8445339.25883867,105.5,NA,NA,NA
"9454",81.7764528260016,82.3163933908792,80.5984006844506,81.1383412493281,8216147.36615681,103.3125,NA,NA,NA
"9455",80.4020586608587,85.9978063332262,79.3221775311036,85.4087802624507,9907965.52063673,108.75,NA,NA,NA
"9456",87.9612265691446,92.5261786176549,87.7648845455528,92.0844090645733,29347257.8849363,117.25,NA,NA,NA
"9457",91.8880670409814,91.8880670409814,89.3356207342875,90.1209888286549,11416812.147459,114.75,NA,NA,NA
"9458",89.6301337696753,90.8081859112263,87.6667135337568,88.3539106163283,8676695.74161808,112.5,NA,NA,NA
"9459",88.9429366871038,89.0411076988997,86.5868324040017,87.9612265691446,7088268.59650353,112,NA,NA,NA
"9460",87.1758584747772,88.2557396045324,85.5069512742466,86.292319368614,8493342.22747259,109.875,NA,NA,NA
"9461",86.292319368614,87.5685425219609,85.8505498155323,86.6359179098997,5153507.03578085,110.3125,NA,NA,NA
"9462",87.2740294865732,88.3539106163283,85.5069512742466,87.8139700514507,6819222.78026089,111.8125,NA,NA,NA
