"","PerChgPriRel","rsi","macd","ema.20","sma.20","sma.50","dema.20"
"1972-10-18",0,38.5531586809569,-1.8473011111994,6.33989487603005,6.4053778154462,6.5351564888603,6.19800650629383
"1972-10-19",0,38.2380235743632,-1.85407228994615,6.32169583392479,6.38832034514868,6.52053581604698,6.17685484225871
"1972-10-20",0,46.2770812410958,-1.66263866198094,6.31838093923578,6.37918242464036,6.50867683334896,6.18433513729545
"1972-10-23",0,49.208677260906,-1.42127768830504,6.32079678805322,6.37288739973847,6.4973051989386,6.20170302094203
"1972-10-24",0,48.1971113831797,-1.24174706295971,6.32104860460057,6.36567858928382,6.48577111488241,6.21352493504281
"1972-10-25",0,43.7425995905354,-1.20556258544249,6.31238025120994,6.34659046998446,6.47383088900442,6.20725413520901
"1972-10-26",1,39.6269686057006,-1.28783738677828,6.29525451162689,6.32486253216274,6.46132209602658,6.18464568990807
"1972-10-27",0,40.8750619559348,-1.31237464601081,6.28169374629162,6.3023223160583,6.45011291093713,6.16934983419505
"1972-10-30",0,41.9096705507737,-1.29626488199486,6.27097162035369,6.28160967187164,6.43979720426062,6.1596261573701
"1972-10-31",0,47.5888860077252,-1.14946182896465,6.27016683667666,6.26434915535591,6.43167460825322,6.16869756588848
"1972-11-01",0,51.1656321267854,-0.938285644210879,6.27562736839576,6.25318058584574,6.42412059169201,6.18876231876182
"1972-11-02",0,52.4753894789325,-0.731160931199604,6.28288855560663,6.24993153525888,6.41697270493117,6.21086601341434
"1972-11-03",0,49.4969174063476,-0.625232230873929,6.28462332260254,6.23886447383101,6.41067769302543,6.22102962123439
"1972-11-06",1,43.6297563074304,-0.677293643621901,6.27555614082724,6.22322845214897,6.40255509701803,6.20981534179269
"1972-11-08",1,41.2108376061081,-0.776200260455862,6.26246165923175,6.2101013614772,6.39397400385907,6.19113450056646
"1972-11-09",1,37.6432558490645,-0.949867317070907,6.24285095759528,6.19553838059236,6.38230054497904,6.1605738458937
"1972-11-10",1,38.5032065106477,-1.06040468847718,6.22627239227802,6.1866633586979,6.37111530117276,6.13683154164192
"1972-11-13",1,43.535006476945,-1.04095657996321,6.21825973098561,6.18592393026888,6.36123487625954,6.13008750590744
"1972-11-14",0,53.7282199477194,-0.777753845121787,6.22847763572655,6.2061326858393,6.35575364575457,6.15794753637381
"1972-11-15",1,50.4583653401897,-0.641366711166746,6.23189992153794,6.21861413831868,6.34953705400323,6.17118332833387
"1972-11-16",0,51.0993679154958,-0.511547952798075,6.23616078481754,6.22459968675297,6.34470216780391,6.18508179107635
"1972-11-17",0,50.1673529173441,-0.424916164344491,6.23846321217901,6.23017625366237,6.34010980644867,6.19433203307355
"1972-11-20",0,51.1273240537603,-0.33135010921832,6.24209900015946,6.22966373097655,6.33608717985009,6.20546031295112
"1972-11-21",0,53.306879575723,-0.207442161920235,6.24888199041483,6.22814238327765,6.33352921025597,6.22186969317167
"1972-11-22",0,59.1872944497279,0.0319858854820332,6.26549950143859,6.23313863299584,6.33365951046231,6.25609469485912
"1972-11-24",1,53.7840167614837,0.11513254609512,6.27277107883859,6.23872964150282,6.33118480590649,6.27084101434288
"1972-11-27",1,50.3209325102142,0.106466725478915,6.27391576987802,6.24634115896106,6.32708152580403,6.27320519389377
"1972-11-28",1,47.2768498834232,0.0311650523414864,6.26990527806252,6.25028811547149,6.32248713056903,6.2656338357675
"1972-11-29",1,51.8604419044798,0.0701887176674187,6.27365192140967,6.25729479593471,6.31992888451587,6.27317710331399
"1972-11-30",0,55.3784416402913,0.182634257845038,6.28325235669067,6.26289155094047,6.31843118715631,6.29150886747738
"1972-12-01",0,60.7800861819091,0.412580600703771,6.30280711460743,6.27094529569495,6.3180787480133,6.32796969105343
"1972-12-04",0,62.524904585383,0.638266633204276,6.32438117139049,6.27981853953092,6.31886635543239,6.36666669669297
"1972-12-05",0,59.6662792525532,0.755687518221815,6.34001889933584,6.28919222481857,6.31924494473159,6.39242565227436
"1972-12-06",0,58.5138855814614,0.818163025637753,6.35261468199518,6.30333505998342,6.31929748007963,6.41142649991705
"1972-12-07",0,58.2111679921447,0.852370079974918,6.3636226757871,6.31984178662021,6.31930911099797,6.42679298162338
"1972-12-08",0,63.3198277856927,0.995867467054112,6.38328643112569,6.34551892735988,6.3184750875351,6.45823153409343
"1972-12-11",0,64.260862185737,1.12126570744413,6.40301827624217,6.37160366651412,6.31894212879162,6.4886783721279
"1972-12-12",0,57.5793748432023,1.10022895395596,6.4127194545229,6.38974072648823,6.31696632580152,6.49899870257827
"1972-12-13",1,54.3892892851378,1.01569249838591,6.41722686533324,6.39646570335152,6.31449998500861,6.49936717573554
"1972-12-14",1,53.5184176084202,0.922773302331281,6.4201404894733,6.40563611745441,6.3113017489435,6.49709404929734
"1972-12-15",1,56.1639990127955,0.892336031707042,6.4268523776226,6.41633493390777,6.31009657904571,6.50254968769373
"1972-12-18",0,51.7809963730241,0.785271438304669,6.42729664844389,6.42489398136443,6.31038990655369,6.49618665020369
"1972-12-19",1,46.8891074032491,0.601673932887103,6.42071161316346,6.42896972096571,6.30710408536125,6.47708277331146
"1972-12-20",1,46.3649873372024,0.440741046510218,6.41397740516888,6.43080382253469,6.30406136699361,6.45888702854579
"1972-12-21",1,42.2921082855767,0.22836818360561,6.40167387465305,6.42387504646411,6.30174505573846,6.43117462533688
"1972-12-22",1,48.3945029615177,0.16068372819491,6.3983054224745,6.42509774959609,6.30211498007911,6.42194893064594
"1972-12-26",1,49.8230483700552,0.131213645192618,6.39719860364689,6.43019242409769,6.30492312738174,6.41758894162465
"1972-12-27",1,57.2200020402325,0.253837052265671,6.40745403646051,6.44384617621642,6.31188217999978,6.43518116241461
"1972-12-29",1,59.8570808919474,0.407395964175072,6.42139073863423,6.45607339502027,6.32453051579833,6.45908658313083
"1973-01-02",1,65.2411504972274,0.663461946869548,6.44486878564441,6.47074608203932,6.33759306869998,6.50021659224578
"1973-01-03",1,65.4195193429474,0.860121793703561,6.4664989581425,6.4799164961422,6.34789422029171,6.53614570113726
"1973-01-04",1,67.2306353547171,1.05306468632498,6.48995077097533,6.48908691024508,6.35917298147095,6.57418279767647
"1973-01-05",1,71.6999920186478,1.32957020657745,6.52203772918213,6.50600123611159,6.36997246932008,6.62727871552741
"1973-01-08",1,71.6999920186478,1.52862988010687,6.55106878660733,6.52373069685598,6.37963479892664,6.67255301668539
"1973-01-09",1,69.730383606886,1.6407993776467,6.57539415303905,6.54064502272248,6.38929568437344,6.70731712130979
"1973-01-10",1,61.0599282283531,1.59152488485585,6.58808686496427,6.54757379879306,6.39886841905854,6.71892962323682
"1973-01-11",1,64.0672256998202,1.60771605917349,6.60539323232703,6.55654044466428,6.41161329379224,6.73943291742563
"1973-01-12",1,67.491882932814,1.69386149147792,6.62842649878666,6.57365853876245,6.42550081488318,6.77054012162506
"1973-01-15",1,69.6250221764773,1.80383732735128,6.65431228703493,6.59566753913055,6.44012313191218,6.80631175420859
"1973-01-16",1,68.5078151538435,1.85358883434232,6.67656825266645,6.61767653949866,6.4526327026006,6.83422792996639
"1973-01-17",1,69.5598485087357,1.89927422574785,6.69903361987137,6.63876850416251,6.46433174637242,6.86200389823289
"1973-01-18",1,72.7463522567596,2.00567973347929,6.72692864811431,6.66678921392132,6.47713297801866,6.89961630647074
"1973-01-19",1,77.9168723109201,2.25696934810768,6.76788772776009,6.7067314742411,6.49425088552529,6.96118715738112
"1973-01-22",1,73.4692283332035,2.36801120685814,6.80028790798206,6.74463583378462,6.51262431964787,7.00449231688764
"1973-01-23",0,77.3056750937502,2.58063880922692,6.84241183494127,6.79252577409968,6.53471482078745,7.06528032929513
"1973-01-24",1,66.8892166190624,2.5605161919489,6.86771448114599,6.8296149987653,6.55574562734829,7.0922502749847
"1973-01-26",0,67.8779690537766,2.54702672436531,6.89332455783576,6.8671118218455,6.57710251264078,7.11964701212343
"1973-01-29",0,69.9488256046246,2.57577465594843,6.92231806474737,6.90175560845639,6.59821485127478,7.15331822011816
"1973-01-30",1,66.8544654169827,2.52128235240565,6.94466862852333,6.93191608721191,6.61484387634737,7.17389070775134
"1973-01-31",1,62.6742816419892,2.38453148617306,6.95945621199815,6.9535174883503,6.63155440871263,7.18022685920547
"1973-02-01",1,55.7078987989359,2.13004548523761,6.96274318231677,6.96961667852377,6.64590101700002,7.16546197912596
"1973-02-02",1,56.3112968196942,1.92036264110882,6.9668815582922,6.98428933538234,6.66081821415894,7.15403804795447
"1973-02-05",1,56.5239318026652,1.73889178162205,6.9710139921886,6.99345974948523,6.67549087672356,7.1440849230274
"1973-02-06",1,62.6004295126137,1.72018178968583,6.98678602020764,7.00894757219732,6.69195687449451,7.15764393536473
"1973-02-07",1,64.1041031990319,1.72517708854467,7.00440483887935,7.02721249630333,6.70692522969644,7.1749314075816
"1973-02-08",0,62.8386114039876,1.69040438129575,7.01878805386482,7.04955054470197,6.7231967803382,7.18608738196323
"1973-02-09",0,68.5262429029167,1.79974464923789,7.04504139220928,7.07578276391239,6.74338993577278,7.22016047137187
"1973-02-12",1,69.9814850140063,1.90919005292729,7.07268852341683,7.10018745089917,6.76546054905425,7.25614366613268
"1973-02-13",1,71.4053104091166,2.01713321912784,7.10159670531005,7.12398730879428,6.78680013705601,7.29373495138493
"1973-02-14",1,64.339424305613,1.97969850470576,7.1193794121662,7.14400306885095,6.8050773097648,7.3093078933895
"1973-02-15",0,59.4753217634781,1.85255362986285,7.12904326843675,7.1594228335854,6.8197227615286,7.30962681188356
"1973-02-16",1,59.1832746501737,1.72720836760503,7.1373973229987,7.17066430483115,6.83347128413876,7.30834086405426
"1973-02-20",0,63.6091155262088,1.71333942930894,7.15391222061935,7.17835454301218,6.84991581280273,7.32351747465973
"1973-02-21",0,59.6707178768935,1.62377356185046,7.16379191434554,7.18583251224485,6.86562330055244,7.3261830575629
"1973-02-22",0,59.8765271984624,1.53948116845273,7.17312011930444,7.18678995851286,6.88149408954451,7.32848524384487
"1973-02-23",1,48.6480860745523,1.26599076058105,7.16520461169893,7.18588584198065,6.8918923931966,7.29861140797338
"1973-02-26",1,46.4162266007607,0.991806551458407,7.15414885115994,7.1815107839632,6.90106535962042,7.26484740730155
"1973-02-27",1,40.0795920426007,0.619529484215708,7.13168487653747,7.16753682082401,6.9093332890091,7.21151616457859
"1973-02-28",0,48.1750738156202,0.475596518646881,7.12460034061761,7.16255173407321,6.92127828863605,7.19041883063208
"1973-03-01",1,44.7296606200955,0.274794380019516,7.11118111205969,7.15673974336074,6.93199585907516,7.15858996766324
"1973-03-02",0,56.0206186468494,0.389389389851513,7.12240457007319,7.16849264440363,6.94676410119837,7.17545285382196
"1973-03-05",0,53.4717866447297,0.414991409634768,7.12749677082149,7.17697647179721,6.96165121033205,7.18010006631883
"1973-03-06",1,52.289284691039,0.402825376741056,7.12976751022488,7.18402984281484,6.97751492546321,7.17941544656364
"1973-03-07",1,54.9702841547303,0.457190407386099,7.13766315493371,7.18783241747879,6.99476831247215,7.18972639492915
"1973-03-08",1,54.5303010153697,0.485303461452302,7.14402802222317,7.18946794973941,7.01316239100656,7.19689154786189
"1973-03-09",1,53.6061635240653,0.483482146936298,7.14822909227758,7.1911034828178,7.02959907362688,7.19985896457137
"1973-03-12",1,56.0145146836411,0.531112786252685,7.1567029809217,7.18824132364576,7.04660949559201,7.21108257415122
"1973-03-13",1,57.7845234982935,0.603081460105792,7.16787450890802,7.18517471139023,7.06199196312377,7.22718266619856
"1973-03-14",0,60.804276404531,0.724768543728516,7.18421268249376,7.18333475630337,7.07770468156925,7.25265460090563
"1973-03-15",1,55.7082192516134,0.725482198262184,7.19159605239093,7.18200590325909,7.0895812382527,7.26019988467053
"1973-03-16",1,55.1838937120568,0.708639502846276,7.19749737531318,7.18364140526247,7.10121272517671,7.2649068014482
"1973-03-19",1,49.5356812431343,0.585651551269617,7.19407491817944,7.18088144196605,7.11018909682714,7.25196789013296
"1973-03-20",1,49.4146708927759,0.480342120519639,7.19078375053344,7.1733171374601,7.11684217334213,7.24018538300215
"1973-03-21",0,42.8714595843297,0.260764910025824,7.1765130702774,7.16248176761513,7.1211237288561,7.20829821751744
"1973-03-22",0,39.0327963949172,-0.00584141983968056,7.15581328082536,7.14735312834598,7.12417733179391,7.1658428902526
"1973-03-23",0,41.8370226802966,-0.169709315728706,7.14097901069323,7.14285543609556,7.13000504811759,7.13663193672214
"1973-03-26",0,46.598363876266,-0.214025818622265,7.13456694009509,7.14408209326422,7.13608201906038,7.12483247596102
"1973-03-27",0,51.3626114836747,-0.154713796877015,7.13655376448858,7.15593966719435,7.14224574038186,7.12954399519949
"1973-03-28",0,48.5631080110401,-0.161435797534071,7.13367844701162,7.15839295127443,7.1463684534936,7.12473479708043
"1973-03-29",1,52.5119600187991,-0.0870365959807939,7.13769694519435,7.16800166313297,7.15212590852888,7.13324085551717
"1973-03-30",1,46.0213021123742,-0.16051637696709,7.13003983130717,7.15941515454184,7.1550227613501,7.1190802661775
"1973-04-02",0,43.24248714214,-0.280631648166729,7.11766017541486,7.15062419286723,7.15518520191041,7.09654373734737
"1973-04-03",0,40.4260074019073,-0.440922169877844,7.10061836816845,7.13999327610575,7.15081964620907,7.06609424145587
"1973-04-04",0,39.5024094077878,-0.585162783769977,7.08325253478326,7.12527354300357,7.14702339615973,7.03630447564719
"1973-04-05",0,39.4054505634056,-0.694401609268125,7.06734587384836,7.11086045967826,7.14049626523799,7.01047731759366
"1973-04-06",0,40.1958121237416,-0.760927371062692,7.05392766070266,7.09777622857946,7.13686356555254,6.9903348693404
"1973-04-09",0,47.3021049429132,-0.693063819811346,7.05113327436588,7.08714531263574,7.1346228919081,6.99106868501913
"1973-04-10",0,52.1496366313637,-0.543789412099449,7.05600380566013,7.07855880404461,7.13271324135906,7.00606632456502
"1973-04-11",1,48.1342136474572,-0.494853894769831,7.05417993537587,7.06343019585047,7.13031032502467,7.00734823650882
"1973-04-12",0,50.1989709055818,-0.413786702856456,7.05564500893465,7.05382145291692,7.12970282407935,7.01459901460812
"1973-04-13",0,47.6456103770267,-0.391890157297392,7.05307644087764,7.04257720797999,7.1303969369592,7.01361564634015
"1973-04-16",0,43.3694361155729,-0.453782949500237,7.043743145638,7.03225297125262,7.12937455117525,6.99959611203012
"1973-04-17",0,43.1377865511979,-0.501926759017313,7.03490930121455,7.02182647731738,7.128188864475,6.98697422109096
"1973-04-18",0,51.0252458469931,-0.403863453979314,7.03782029801063,7.02305313530381,7.12676595409869,6.99708422261909
"1973-04-19",0,47.9551295518832,-0.378164749520971,7.03578113495933,7.02591532555085,7.12365846349292,6.99707972874913
"1973-04-23",1,44.5846591915033,-0.41880514847108,7.02848438696615,7.0238709173805,7.11973319718901,6.98686700935357
"1973-04-24",1,36.4950722405254,-0.63723337914231,7.00591674889636,7.00976451327153,7.10967471880404,6.94784459185041
"1973-04-25",1,31.7972668364634,-0.94782116218125,6.97342664284363,6.98523161522733,7.09626340611312,6.89148935718291
"1973-04-26",1,34.4359563395846,-1.14004698335927,6.94753550896138,6.9649919555323,7.08277031218881,6.84997646270821
"1973-04-27",1,31.7871355105929,-1.36454450224412,6.91710084464175,6.93759689831605,7.06956344031492,6.80129701126637
"1973-04-30",0,35.073866078802,-1.47427007781371,6.89384820583605,6.9183794427062,7.05860540499842,6.76803520719603
"1973-05-01",0,43.0052649305929,-1.40340059614652,6.88429772001793,6.90805517572159,7.05014155026659,6.76182599598437
"1973-05-02",0,43.0052649305929,-1.33199494886761,6.87565680427772,6.9007975209925,7.0397968374012,6.75703108257764
"1973-05-03",0,51.1064761314177,-1.0962063035867,6.88127356188536,6.9016153030692,7.03333651248947,6.77902735627791
"1973-05-04",0,50.344470635215,-0.915274057347071,6.88502697040738,6.90183789088919,7.02651543818852,6.79591443971104
"1973-05-07",0,46.1991134127452,-0.853779352119988,6.88099961496841,6.89765214601317,7.02157008716555,6.79673019417931
"1973-05-08",0,50.7922197326396,-0.700427844811569,6.88516983980879,6.89266216459447,7.01908344416061,6.81269913871234
"1973-05-09",1,44.2786937170018,-0.724928825576721,6.87644047512869,6.87722404748008,7.01658813202148,6.80297374894991
"1973-05-10",1,41.7557847298305,-0.803007479439355,6.86307262673591,6.86218529244653,7.010163748374,6.78450801164735
"1973-05-11",0,38.4680647944548,-0.949051962783842,6.84335924721088,6.84151123914554,7.00361142239327,6.75444106160811
"1973-05-14",1,33.0130216604005,-1.23704455828636,6.81067667692493,6.81508709988915,6.98903471915341,6.70065694540657
"1973-05-15",1,36.941077998967,-1.37562282001058,6.78716261241228,6.79552220782319,6.97679284558564,6.66634632076516
"1973-05-16",0,36.941077998967,-1.46970348213684,6.76588798261511,6.7761617688407,6.96504163488534,6.63732952987981
"1973-05-17",0,35.0933865048341,-1.58634187765723,6.74195110696806,6.74861556987808,6.95107921505841,6.60397914319355
"1973-05-18",1,30.6857050980273,-1.81835668809819,6.70779150851361,6.71695888173931,6.93465483629288,6.5520534284017
"1973-05-21",0,29.5611312004441,-2.02662305798198,6.67336885902724,6.68631830213309,6.91781912491512,6.50131867510497
"1973-05-22",0,33.3601219942936,-2.10451164211424,6.64730368431545,6.66672631899909,6.90106871694538,6.46805645507512
"1973-05-23",1,33.2117289066169,-2.14796451434928,6.62333018262227,6.65326688305882,6.88350027478056,6.43946380701577
"1973-05-24",0,44.618835277705,-1.94343184574893,6.61844003113595,6.64678757580561,6.86815143998971,6.44766031614721
"1973-05-25",0,50.9173801213567,-1.61137679358249,6.62573664229037,6.65014172153821,6.85681776762658,6.47782335786883
"1973-05-29",1,48.0716256800413,-1.40499535186025,6.62667318420077,6.64827283129659,6.84445797541207,6.49369422669069
"1973-05-30",1,43.9654022096293,-1.33909145495649,6.61872975619769,6.63575778556773,6.83209208770727,6.49122855025722
"1973-05-31",1,40.4511245651281,-1.37821958314687,6.60324062583765,6.6188840747013,6.81802361229768,6.47386841680385
"1973-06-01",1,36.9008006020128,-1.51260343009206,6.57994731916801,6.59008548203373,6.80437799825691,6.4418213763887
"1973-06-04",1,36.7182086253255,-1.60822202626562,6.55838422596624,6.56172800649287,6.79226538944728,6.41390366960241
"1973-06-05",1,45.1911400260641,-1.48322211768623,6.55303749696196,6.54470319814903,6.78230919198695,6.41747947686701
"1973-06-06",1,43.4623191209848,-1.41872199419358,6.54429296893456,6.52152484699312,6.77006054565217,6.41373352063338
"1973-06-07",0,50.5873619111,-1.17606850271547,6.55005579268262,6.51208940237419,6.75904802609342,6.43714456094408
"1973-06-08",0,52.6527225740375,-0.916241136912199,6.55966498407411,6.50783311413863,6.74993981351968,6.46620123328392
"1973-06-11",1,51.3681756507186,-0.733647620128441,6.56591731203493,6.50629472843561,6.73892864851433,6.48701173899884
"1973-06-12",1,57.0152534506195,-0.426642779900788,6.58378341080885,6.51896068293325,6.73285293050997,6.52855721980975
"1973-06-13",1,57.2292765573773,-0.175783202590862,6.60043653250239,6.52870379238569,6.72802468539303,6.56553708884497
"1973-06-14",1,48.4073848190966,-0.188073866442495,6.59889884454174,6.52972938285437,6.72093607758479,6.56593191593492
"1973-06-15",1,45.9399431121223,-0.263796773672953,6.5921352827808,6.53039591574091,6.71312816415335,6.55618864863854
"1973-06-18",0,42.3475751287911,-0.426009125021576,6.57771365044936,6.53326755674613,6.70361767512003,6.53214236173505
"1973-06-19",0,46.5815365963307,-0.448989501880404,6.57247952952989,6.54208764134054,6.69554369001956,6.52651273033742
"1973-06-20",0,50.0389671617539,-0.374685461381596,6.57458116610822,6.55183075079298,6.68694289220828,6.53489363802877
"1973-06-21",0,44.6980203383359,-0.461800073922003,6.5647616128942,6.55562544783418,6.67432693229638,6.51996949172392
"1973-06-22",0,45.9914646225218,-0.493788200208178,6.55831931701517,6.55188214354161,6.66353221906616,6.51196436825627
"1973-06-25",0,39.60716197263,-0.713903407901251,6.53686252788762,6.53378057268753,6.64880141553482,6.47550905075226
"1973-06-26",0,43.8073652544671,-0.778605573740399,6.525263265105,6.52275556950356,6.6365293200215,6.45925840517921
"1973-06-27",0,44.3283842338532,-0.808144133441835,6.51574508739824,6.51685832995434,6.62593423118795,6.44741472001641
"1973-06-28",0,50.7269648021888,-0.658400363998413,6.51983154900651,6.52198628229773,6.61808753428982,6.46170611044949
"1973-06-29",0,48.2027412789977,-0.602790477616955,6.51815650352221,6.52916541557848,6.60682291036678,6.4640513036753
"1973-07-02",1,39.2222488585034,-0.84891230677665,6.4936871150149,6.52455006976078,6.59171928713125,6.42259582078965
"1973-07-03",1,35.168778782392,-1.20547485175335,6.45836216101447,6.50557664609023,6.57499148347084,6.36208079357217
"1973-07-05",1,36.7335330746957,-1.43574129870745,6.42933174682934,6.49019278906006,6.56223185596758,6.31595442059502
"1973-07-06",1,37.0063256046722,-1.59540377575875,6.40355433068632,6.46788610201198,6.55210982080728,6.27765242091634
"1973-07-09",1,42.6052252762458,-1.56811989092406,6.39048799096622,6.44865637507858,6.54340558133819,6.26475481285615
"1973-07-10",0,50.3061838652695,-1.3097659782632,6.39527086261712,6.43942606086047,6.5396603135321,6.28583963296358
"1973-07-11",0,54.9056898469734,-0.938421720952476,6.41131925660997,6.42993944337952,6.5374769307793,6.32683002434554
"1973-07-12",0,49.7411490743357,-0.797256403147106,6.41363000150842,6.41378648785216,6.53031721024526,6.33927803674873
"1973-07-13",0,46.8910664579297,-0.77356752223271,6.4083948495368,6.40250499269669,6.52161906626647,6.33638745820846
"1973-07-16",0,53.7415054214208,-0.516008592131378,6.42123983435886,6.40327427990253,6.51379175488668,6.36771194275795
"1973-07-17",0,47.186762208916,-0.538277327872283,6.41527993640148,6.39917191802781,6.50255128597548,6.36145765061065
"1973-07-18",0,50.2711967985047,-0.441073952193449,6.41818986708302,6.39532585941595,6.49461317538066,6.37212630769841
"1973-07-19",0,50.817163345477,-0.340772061056638,6.42228797047265,6.38865952136953,6.4853418349183,6.38431922457244
"1973-07-20",0,50.817163345477,-0.258336451440855,6.42599577830137,6.3881467261352,6.47869600375843,6.39499778671288
"1973-07-23",1,48.9477292147056,-0.248123887898766,6.42495525357459,6.38404436426048,6.47227584779174,6.39596802452743
"1973-07-24",1,48.1007523619209,-0.26278759451126,6.42206032078621,6.38712113566652,6.46704537414321,6.39321455531596
"1973-07-25",1,54.2778293207893,-0.0866986601013475,6.43360383215595,6.39353098174143,6.46790687276241,6.4179494117793
"1973-07-26",1,54.0390689992531,0.0455939367485003,6.44355976479934,6.39917191802781,6.4673941152698,6.43840399018353
"1973-07-27",1,53.2814776572777,0.129506724462058,6.45110220441797,6.3973770403533,6.46657364289486,6.45326156799195
"1973-07-30",0,55.7318703580502,0.263144484615574,6.46329863672661,6.40122309896517,6.46786592200161,6.47628721395374
"1973-07-31",0,49.3913958244487,0.20680673986524,6.46212391398954,6.41070990515477,6.46921969649743,6.47281263948056
"1973-08-01",0,46.6481060296914,0.0843974721903784,6.45520055264451,6.42404258124759,6.47008119511664,6.45860731068135
"1973-08-02",0,48.1973750713231,0.0254142523093304,6.45186681752856,6.43737525734041,6.47049143130411,6.45193288588557
"1973-08-03",0,46.7358318539428,-0.059185058405542,6.44592032251315,6.44891324446736,6.4703683653707,6.44059993648887
"1973-08-06",1,46.2325634350403,-0.137603267553121,6.43956340752903,6.45455399204509,6.46651214783398,6.4289982304262
"1973-08-07",1,43.2249621825255,-0.274005319323589,6.42795139605572,6.44840044923302,6.45896380461002,6.4078863206773
"1973-08-08",1,40.491729193406,-0.452009630425554,6.41179866095356,6.43312888313007,6.45141935151269,6.37903016575685
"1973-08-09",1,40.0186146674511,-0.599872791009981,6.39620396395677,6.42375249635225,6.44551509455906,6.3524467900674
"1973-08-10",1,37.8739681440083,-0.767666692989899,6.37768286653538,6.41590607311354,6.44042786563136,6.32133585915899
"1973-08-13",1,38.2699492948248,-0.884743926791598,6.36141602234189,6.3990867637303,6.43739226756531,6.29571777568343
"1973-08-14",1,36.5161265336097,-1.01258519280444,6.34326747011808,6.38969652963958,6.43373869523416,6.26740608065317
"1973-08-15",1,41.0853143614186,-1.03020588535967,6.33223891796355,6.37877820283648,6.42824317725564,6.25362420887929
"1973-08-16",0,38.8928053909444,-1.08481768032144,6.31833943363484,6.36503192182837,6.4227446648524,6.234636115785
"1973-08-17",0,38.8928053909444,-1.11568553496085,6.30576370971838,6.35128564082026,6.41437449913686,6.21865410050126
"1973-08-20",1,38.0107247856579,-1.14720347631305,6.29291537774443,6.33907493858635,6.40477257757083,6.20247724047632
"1973-08-21",0,35.686140608631,-1.21185365979288,6.27736942596005,6.32583115982194,6.39485994669774,6.18147905967447
"1973-08-22",0,35.686140608631,-1.24926759318124,6.26330404101228,6.30515194451394,6.38238337739469,6.16382026608687
"1973-08-23",0,38.9341330301618,-1.22513094581129,6.25351880863481,6.2862728433208,6.37042173564385,6.154656373456
"1973-08-24",0,37.5716914673754,-1.21892875755956,6.24270486791311,6.26713369583391,6.36153536808667,6.14347386114599
"1973-08-27",0,49.472717609356,-1.03493672607612,6.24517497691938,6.25160750927492,6.35635055941522,6.1576294027548
"1973-08-28",0,48.6733213691274,-0.892187096694252,6.24642951983021,6.2419766907497,6.35270335009887,6.1683566820292
"1973-08-29",0,49.115882651964,-0.763571329075741,6.2480545608947,6.23567988230673,6.34751809150312,6.17888750670451
"1973-08-30",0,47.3562887823342,-0.680455467024044,6.24756420090622,6.22681535466116,6.34048527285138,6.18454082617314
"1973-08-31",0,43.5738984293312,-0.666903738351377,6.24270929296352,6.21717330704322,6.33498750905432,6.18129560863782
"1973-09-04",0,37.638361532812,-0.75776034203684,6.23022919763165,6.20379808588317,6.32727852477061,6.1633729207986
"1973-09-05",0,39.5204686300732,-0.797536352005224,6.22065335823896,6.19440036573063,6.32321172182726,6.15150049117759
"1973-09-06",0,40.6227772539335,-0.806584414262002,6.21296946041211,6.18848160340933,6.317709765075,6.1434504826561
"1973-09-07",1,37.4939806276987,-0.86111018795102,6.20185113209777,6.18089023694054,6.31112785735355,6.12889356946268
"1973-09-10",0,33.7107609602424,-0.97099546209316,6.18615474628831,6.17265556894385,6.30069558028981,6.10594403102896
"1973-09-11",0,26.460309582243,-1.2409988793283,6.15773882927343,6.15670089970027,6.28840646121403,6.05945759054913
"1973-09-12",0,35.7039954109964,-1.31926331143823,6.14085204863738,6.14717947013042,6.28279045538202,6.03665241207324
"1973-09-13",0,38.9192483093797,-1.31902734469606,6.12900446411065,6.13662870706098,6.28066400164394,6.02400935931415
"1973-09-14",0,48.1029556718571,-1.14893338105259,6.12955905396037,6.13405537331201,6.28028969855319,6.03506525472282
"1973-09-17",0,27.7707495645162,-1.70710463981659,6.07908430955919,6.10471936857381,6.26910780576159,5.94792229388606
"1973-09-18",0,22.7845039491115,-2.4777206151068,6.00890874320608,6.06328860051679,6.25062546774612,5.82674616899185
"1973-09-19",0,34.2302251929531,-2.75200548093076,5.96747389092284,6.03549659602797,6.23328816076474,5.76517145742512
"1973-09-20",0,33.2856123311332,-2.99656093060402,5.9260639445729,6.00564592453997,6.21266596985887,5.70556226756789
"1973-09-21",0,29.4557630519653,-3.40769160095442,5.87144206393238,5.9652446793799,6.19100501225495,5.62252074987213
"1973-09-24",1,26.2911168945414,-3.94490215547959,5.80535686764527,5.91712343297294,6.16738274419717,5.52035097733099
"1973-09-25",0,33.5294700222,-4.09984845175709,5.76125058147444,5.87080342549157,6.14336221765084,5.46348242179743
"1973-09-26",0,34.39671189719,-4.15049820628576,5.72330552922384,5.82602741825957,6.12344555019157,5.41956500414649
"1973-09-27",0,34.156749977998,-4.16149625805932,5.68799397385465,5.78047950560157,6.10157954997737,5.38123256773636
"1973-09-28",0,33.1602264424428,-4.18542443382762,5.65212415328411,5.73390225944399,6.07858236808116,5.3421244719942
"1973-10-01",0,33.0305498263708,-4.16747457326628,5.61918052767035,5.68938368028557,6.05548229071447,5.30889848809084
